year_month;community;zone;is_freehold;secondary_price_per_sqft_usd;secondary_price_per_m2_usd;offplan_price_per_sqft_usd;rental_price_per_sqft_annual_usd;n_listings_secondary;n_listings_offplan;n_listings_rental;cbuae_base_rate_pct;avg_mortgage_rate_pct
2024-11;Sustainable City;Sustainable City;TRUE;438;4715;18,92;28;168;34;50;0,211805556;06.15
2024-12;Sustainable City;Sustainable City;TRUE;440;4737;21,04;29;60;54;24;0,211805556;06.15
2025-01;Sustainable City;Sustainable City;TRUE;451;4857;20,46;29;134;37;21;0,211805556;06.15
2025-02;Sustainable City;Sustainable City;TRUE;464;4995;21,17;30;94;19;55;0,211805556;06.15
2025-03;Sustainable City;Sustainable City;TRUE;445;4795;20,46;29;62;45;53;0,211805556;06.15
2025-04;Sustainable City;Sustainable City;TRUE;433;4665;20,42;28;54;9;56;0,211805556;06.15
2025-05;Sustainable City;Sustainable City;TRUE;442;4762;19,54;29;135;21;38;0,211805556;06.15
2025-06;Sustainable City;Sustainable City;TRUE;435;4683;21,04;28;129;17;30;0,211805556;06.15
2025-07;Sustainable City;Sustainable City;TRUE;435;4685;20,92;28;158;10;17;04.00;05.05
2025-08;Sustainable City;Sustainable City;TRUE;448;4820;21,29;29;119;34;24;04.00;05.05
2025-09;Sustainable City;Sustainable City;TRUE;463;4986;21,46;30;127;24;24;04.00;05.05
2025-10;Sustainable City;Sustainable City;TRUE;453;4876;20,38;29;85;74;37;04.00;05.05
2025-11;Sustainable City;Sustainable City;TRUE;450;4844;21,46;29;29;25;92;04.00;05.05
2025-12;Sustainable City;Sustainable City;TRUE;458;4931;21,29;30;82;31;43;04.00;05.05
2026-01;Sustainable City;Sustainable City;TRUE;427;4593;18,75;28;16;28;79;04.00;05.05
2026-02;Sustainable City;Sustainable City;TRUE;442;4760;20,38;29;38;59;71;04.00;05.05
2026-03;Sustainable City;Sustainable City;TRUE;442;4753;21,08;29;167;35;106;04.00;05.05
2026-04;Sustainable City;Sustainable City;TRUE;439;4720;19,29;29;136;21;49;04.00;05.05
2020-01;Jebel Ali;Jebel Ali;FALSE;141;1512;;9;162;0;106;01.05;03.00
2020-02;Jebel Ali;Jebel Ali;FALSE;144;1555;;9;58;0;83;01.05;03.00
2020-03;Jebel Ali;Jebel Ali;FALSE;146;1569;;9;41;0;108;01.05;03.00
2020-04;Jebel Ali;Jebel Ali;FALSE;142;1525;;9;147;0;78;00.04;01.09
2020-05;Jebel Ali;Jebel Ali;FALSE;135;1458;;9;29;0;69;00.04;01.09
2020-06;Jebel Ali;Jebel Ali;FALSE;137;1473;;9;107;0;83;00.04;01.09
2020-07;Jebel Ali;Jebel Ali;FALSE;135;1451;;9;18;0;83;00.04;01.09
2020-08;Jebel Ali;Jebel Ali;FALSE;130;1403;;8;126;0;32;00.04;01.09
2020-09;Jebel Ali;Jebel Ali;FALSE;135;1450;;9;32;0;67;00.04;01.09
2020-10;Jebel Ali;Jebel Ali;FALSE;127;1368;;8;171;0;37;00.04;01.09
2020-11;Jebel Ali;Jebel Ali;FALSE;133;1428;;9;151;0;67;00.04;01.09
2020-12;Jebel Ali;Jebel Ali;FALSE;123;1321;;8;113;0;34;00.04;01.09
2021-01;Jebel Ali;Jebel Ali;FALSE;130;1404;;8;87;0;13;00.04;01.09
2021-02;Jebel Ali;Jebel Ali;FALSE;141;1516;;9;101;0;108;00.04;01.09
2021-03;Jebel Ali;Jebel Ali;FALSE;141;1516;;9;100;0;112;00.04;01.09
2021-04;Jebel Ali;Jebel Ali;FALSE;146;1570;;9;66;0;59;00.04;01.09
2021-05;Jebel Ali;Jebel Ali;FALSE;152;1639;;10;97;0;84;00.04;01.09
2021-06;Jebel Ali;Jebel Ali;FALSE;153;1644;;10;82;0;39;00.04;01.09
2021-07;Jebel Ali;Jebel Ali;FALSE;151;1630;;10;137;0;114;00.04;01.09
2021-08;Jebel Ali;Jebel Ali;FALSE;156;1675;;10;58;0;21;00.04;01.09
2021-09;Jebel Ali;Jebel Ali;FALSE;155;1667;;10;54;0;24;00.04;01.09
2021-10;Jebel Ali;Jebel Ali;FALSE;162;1747;;11;117;0;116;00.04;01.09
2021-11;Jebel Ali;Jebel Ali;FALSE;163;1750;;11;168;0;71;00.04;01.09
2021-12;Jebel Ali;Jebel Ali;FALSE;172;1850;;11;56;0;105;00.04;01.09
2022-01;Jebel Ali;Jebel Ali;FALSE;162;1741;;11;26;0;78;00.04;01.09
2022-02;Jebel Ali;Jebel Ali;FALSE;174;1876;;11;71;0;32;00.04;01.09
2022-03;Jebel Ali;Jebel Ali;FALSE;187;2014;;12;132;0;74;00.04;01.09
2022-04;Jebel Ali;Jebel Ali;FALSE;186;1998;;12;53;0;16;01.04;02.09
2022-05;Jebel Ali;Jebel Ali;FALSE;193;2079;;13;86;0;83;01.04;02.09
2022-06;Jebel Ali;Jebel Ali;FALSE;193;2082;;13;65;0;85;01.04;02.09
2022-07;Jebel Ali;Jebel Ali;FALSE;196;2110;;13;157;0;47;01.04;02.09
2022-08;Jebel Ali;Jebel Ali;FALSE;189;2037;;12;45;0;18;01.04;02.09
2022-09;Jebel Ali;Jebel Ali;FALSE;205;2206;;13;86;0;72;01.04;02.09
2022-10;Jebel Ali;Jebel Ali;FALSE;209;2246;;14;93;0;100;04.04;05.09
2022-11;Jebel Ali;Jebel Ali;FALSE;200;2156;;13;41;0;14;04.04;05.09
2022-12;Jebel Ali;Jebel Ali;FALSE;209;2248;;14;148;0;102;04.04;05.09
2023-01;Jebel Ali;Jebel Ali;FALSE;214;2300;;14;148;0;61;04.04;05.09
2023-02;Jebel Ali;Jebel Ali;FALSE;222;2394;;14;20;0;32;04.04;05.09
2023-03;Jebel Ali;Jebel Ali;FALSE;225;2426;;15;140;0;35;04.04;05.09
2023-04;Jebel Ali;Jebel Ali;FALSE;232;2498;;15;36;0;23;04.04;05.09
2023-05;Jebel Ali;Jebel Ali;FALSE;232;2498;;15;139;0;42;04.04;05.09
2023-06;Jebel Ali;Jebel Ali;FALSE;233;2504;;15;148;0;29;04.04;05.09
2023-07;Jebel Ali;Jebel Ali;FALSE;228;2453;;15;135;0;47;05.04;06.09
2023-08;Jebel Ali;Jebel Ali;FALSE;238;2565;;15;53;0;101;05.04;06.09
2023-09;Jebel Ali;Jebel Ali;FALSE;248;2669;;16;116;0;18;05.04;06.09
2023-10;Jebel Ali;Jebel Ali;FALSE;258;2778;;17;133;0;23;05.04;06.09
2023-11;Jebel Ali;Jebel Ali;FALSE;253;2719;;16;30;0;66;05.04;06.09
2023-12;Jebel Ali;Jebel Ali;FALSE;255;2741;;17;146;0;49;05.04;06.09
2024-01;Jebel Ali;Jebel Ali;FALSE;248;2670;;16;103;0;51;05.04;06.09
2024-02;Jebel Ali;Jebel Ali;FALSE;256;2751;;17;33;0;63;05.04;06.09
2024-03;Jebel Ali;Jebel Ali;FALSE;250;2690;;16;124;0;108;05.04;06.09
2024-04;Jebel Ali;Jebel Ali;FALSE;254;2738;;17;83;0;81;05.04;06.09
2024-05;Jebel Ali;Jebel Ali;FALSE;240;2584;;16;119;0;58;05.04;06.09
2024-06;Jebel Ali;Jebel Ali;FALSE;245;2635;;16;19;0;93;05.04;06.09
2024-07;Jebel Ali;Jebel Ali;FALSE;248;2672;;16;95;0;104;0,211805556;06.15
2024-08;Jebel Ali;Jebel Ali;FALSE;238;2559;;15;69;0;106;0,211805556;06.15
2024-09;Jebel Ali;Jebel Ali;FALSE;246;2644;;16;168;0;36;0,211805556;06.15
2024-10;Jebel Ali;Jebel Ali;FALSE;245;2640;;16;143;0;71;0,211805556;06.15
2024-11;Jebel Ali;Jebel Ali;FALSE;249;2678;;16;170;0;35;0,211805556;06.15
2024-12;Jebel Ali;Jebel Ali;FALSE;234;2519;;15;46;0;51;0,211805556;06.15
2025-01;Jebel Ali;Jebel Ali;FALSE;253;2724;;16;24;0;70;0,211805556;06.15
2025-02;Jebel Ali;Jebel Ali;FALSE;251;2702;;16;141;0;29;0,211805556;06.15
2025-03;Jebel Ali;Jebel Ali;FALSE;234;2524;;15;140;0;119;0,211805556;06.15
2025-04;Jebel Ali;Jebel Ali;FALSE;259;2786;;17;28;0;115;0,211805556;06.15
2025-05;Jebel Ali;Jebel Ali;FALSE;240;2580;;16;92;0;59;0,211805556;06.15
2025-06;Jebel Ali;Jebel Ali;FALSE;237;2547;;15;169;0;23;0,211805556;06.15
2025-07;Jebel Ali;Jebel Ali;FALSE;244;2630;;16;65;0;53;04.00;05.05
2025-08;Jebel Ali;Jebel Ali;FALSE;235;2535;;15;44;0;71;04.00;05.05
2025-09;Jebel Ali;Jebel Ali;FALSE;235;2531;;15;163;0;105;04.00;05.05
2025-10;Jebel Ali;Jebel Ali;FALSE;244;2626;;16;104;0;61;04.00;05.05
2025-11;Jebel Ali;Jebel Ali;FALSE;248;2666;;16;124;0;77;04.00;05.05
2025-12;Jebel Ali;Jebel Ali;FALSE;246;2645;;16;72;0;51;04.00;05.05
2026-01;Jebel Ali;Jebel Ali;FALSE;248;2675;;16;67;0;34;04.00;05.05
2026-02;Jebel Ali;Jebel Ali;FALSE;248;2668;;16;108;0;28;04.00;05.05
2026-03;Jebel Ali;Jebel Ali;FALSE;246;2653;;16;122;0;86;04.00;05.05
2026-04;Jebel Ali;Jebel Ali;FALSE;241;2591;;16;157;0;61;04.00;05.05
2020-01;Dubai Investment Park;DIP;TRUE;148;1596;7,08;10;173;7;77;01.05;03.00
2020-02;Dubai Investment Park;DIP;TRUE;157;1690;7,25;10;141;47;41;01.05;03.00
2020-03;Dubai Investment Park;DIP;TRUE;158;1702;7,71;10;56;21;110;01.05;03.00
2020-04;Dubai Investment Park;DIP;TRUE;156;1684;7,13;10;58;38;76;00.04;01.09
2020-05;Dubai Investment Park;DIP;TRUE;154;1658;6,75;10;64;32;28;00.04;01.09
2020-06;Dubai Investment Park;DIP;TRUE;155;1669;6,96;10;142;58;100;00.04;01.09
2020-07;Dubai Investment Park;DIP;TRUE;152;1640;6,92;10;150;79;87;00.04;01.09
2020-08;Dubai Investment Park;DIP;TRUE;147;1582;7,08;10;60;28;63;00.04;01.09
2020-09;Dubai Investment Park;DIP;TRUE;144;1547;6,50;9;96;76;13;00.04;01.09
2020-10;Dubai Investment Park;DIP;TRUE;144;1548;6,71;9;32;64;115;00.04;01.09
2020-11;Dubai Investment Park;DIP;TRUE;146;1577;6,88;10;176;64;93;00.04;01.09
2020-12;Dubai Investment Park;DIP;TRUE;152;1633;7,08;10;47;77;10;00.04;01.09
2021-01;Dubai Investment Park;DIP;TRUE;156;1681;7,08;10;105;52;100;00.04;01.09
2021-02;Dubai Investment Park;DIP;TRUE;157;1690;7,33;10;166;63;47;00.04;01.09
2021-03;Dubai Investment Park;DIP;TRUE;159;1709;7,17;10;48;40;84;00.04;01.09
2021-04;Dubai Investment Park;DIP;TRUE;165;1773;7,63;11;137;43;43;00.04;01.09
2021-05;Dubai Investment Park;DIP;TRUE;172;1847;8,13;11;39;56;69;00.04;01.09
2021-06;Dubai Investment Park;DIP;TRUE;165;1781;7,54;11;105;60;51;00.04;01.09
2021-07;Dubai Investment Park;DIP;TRUE;175;1882;8,46;11;117;16;37;00.04;01.09
2021-08;Dubai Investment Park;DIP;TRUE;164;1767;7,29;11;18;5;85;00.04;01.09
2021-09;Dubai Investment Park;DIP;TRUE;174;1870;7,96;11;108;28;92;00.04;01.09
2021-10;Dubai Investment Park;DIP;TRUE;170;1826;7,88;11;132;75;56;00.04;01.09
2021-11;Dubai Investment Park;DIP;TRUE;182;1959;8,29;12;143;32;74;00.04;01.09
2021-12;Dubai Investment Park;DIP;TRUE;192;2062;8,92;12;154;55;16;00.04;01.09
2022-01;Dubai Investment Park;DIP;TRUE;190;2040;8,54;12;15;68;20;00.04;01.09
2022-02;Dubai Investment Park;DIP;TRUE;197;2126;9,21;13;47;12;36;00.04;01.09
2022-03;Dubai Investment Park;DIP;TRUE;198;2127;9,04;13;35;25;64;00.04;01.09
2022-04;Dubai Investment Park;DIP;TRUE;205;2211;9,50;13;115;51;28;01.04;02.09
2022-05;Dubai Investment Park;DIP;TRUE;208;2240;9,67;14;63;6;68;01.04;02.09
2022-06;Dubai Investment Park;DIP;TRUE;214;2299;9,96;14;114;16;116;01.04;02.09
2022-07;Dubai Investment Park;DIP;TRUE;208;2243;9,50;14;29;47;14;01.04;02.09
2022-08;Dubai Investment Park;DIP;TRUE;216;2326;9,75;14;100;77;63;01.04;02.09
2022-09;Dubai Investment Park;DIP;TRUE;222;2386;10,00;14;25;20;31;01.04;02.09
2022-10;Dubai Investment Park;DIP;TRUE;226;2430;10,17;15;159;24;49;04.04;05.09
2022-11;Dubai Investment Park;DIP;TRUE;234;2514;10,96;15;131;30;78;04.04;05.09
2022-12;Dubai Investment Park;DIP;TRUE;233;2512;10,54;15;144;39;97;04.04;05.09
2023-01;Dubai Investment Park;DIP;TRUE;238;2565;10,63;15;65;33;106;04.04;05.09
2023-02;Dubai Investment Park;DIP;TRUE;237;2550;10,71;15;51;24;63;04.04;05.09
2023-03;Dubai Investment Park;DIP;TRUE;243;2618;11,17;16;96;58;111;04.04;05.09
2023-04;Dubai Investment Park;DIP;TRUE;259;2786;11,83;17;21;16;14;04.04;05.09
2023-05;Dubai Investment Park;DIP;TRUE;256;2760;11,54;17;81;52;46;04.04;05.09
2023-06;Dubai Investment Park;DIP;TRUE;260;2799;11,83;17;15;38;23;04.04;05.09
2023-07;Dubai Investment Park;DIP;TRUE;260;2804;11,63;17;122;59;19;05.04;06.09
2023-08;Dubai Investment Park;DIP;TRUE;267;2872;12,21;17;110;52;107;05.04;06.09
2023-09;Dubai Investment Park;DIP;TRUE;278;2988;12,71;18;152;49;97;05.04;06.09
2023-10;Dubai Investment Park;DIP;TRUE;279;3005;13,04;18;102;16;25;05.04;06.09
2023-11;Dubai Investment Park;DIP;TRUE;279;3008;12,54;18;133;56;36;05.04;06.09
2023-12;Dubai Investment Park;DIP;TRUE;275;2956;12,46;18;90;21;69;05.04;06.09
2024-01;Dubai Investment Park;DIP;TRUE;281;3024;12,63;18;152;76;36;05.04;06.09
2024-02;Dubai Investment Park;DIP;TRUE;277;2979;12,46;18;37;50;61;05.04;06.09
2024-03;Dubai Investment Park;DIP;TRUE;278;2997;13,00;18;90;65;110;05.04;06.09
2024-04;Dubai Investment Park;DIP;TRUE;267;2873;12,04;17;113;10;20;05.04;06.09
2024-05;Dubai Investment Park;DIP;TRUE;279;3004;12,83;18;158;69;92;05.04;06.09
2024-06;Dubai Investment Park;DIP;TRUE;267;2878;12,71;17;153;55;36;05.04;06.09
2024-07;Dubai Investment Park;DIP;TRUE;273;2935;12,46;18;175;23;20;0,211805556;06.15
2024-08;Dubai Investment Park;DIP;TRUE;265;2851;12,46;17;148;76;67;0,211805556;06.15
2024-09;Dubai Investment Park;DIP;TRUE;285;3070;13,25;19;145;14;17;0,211805556;06.15
2024-10;Dubai Investment Park;DIP;TRUE;268;2883;11,92;17;124;18;103;0,211805556;06.15
2024-11;Dubai Investment Park;DIP;TRUE;261;2814;12,00;17;111;64;39;0,211805556;06.15
2024-12;Dubai Investment Park;DIP;TRUE;282;3037;12,46;18;153;53;24;0,211805556;06.15
2025-01;Dubai Investment Park;DIP;TRUE;274;2950;12,88;18;136;30;18;0,211805556;06.15
2025-02;Dubai Investment Park;DIP;TRUE;273;2933;12,50;18;174;12;74;0,211805556;06.15
2025-03;Dubai Investment Park;DIP;TRUE;260;2795;11,71;17;70;19;10;0,211805556;06.15
2025-04;Dubai Investment Park;DIP;TRUE;267;2869;12,92;17;168;55;81;0,211805556;06.15
2025-05;Dubai Investment Park;DIP;TRUE;272;2930;12,17;18;92;42;40;0,211805556;06.15
2025-06;Dubai Investment Park;DIP;TRUE;255;2750;11,88;17;165;64;23;0,211805556;06.15
2025-07;Dubai Investment Park;DIP;TRUE;273;2936;12,58;18;145;71;59;04.00;05.05
2025-08;Dubai Investment Park;DIP;TRUE;261;2805;12,08;17;103;73;20;04.00;05.05
2025-09;Dubai Investment Park;DIP;TRUE;270;2909;13,04;18;127;75;41;04.00;05.05
2025-10;Dubai Investment Park;DIP;TRUE;265;2852;12,92;17;149;62;48;04.00;05.05
2025-11;Dubai Investment Park;DIP;TRUE;260;2802;11,79;17;124;37;22;04.00;05.05
2025-12;Dubai Investment Park;DIP;TRUE;280;3017;12,96;18;104;68;29;04.00;05.05
2026-01;Dubai Investment Park;DIP;TRUE;281;3030;12,67;18;82;16;105;04.00;05.05
2026-02;Dubai Investment Park;DIP;TRUE;274;2944;11,96;18;48;51;23;04.00;05.05
2026-03;Dubai Investment Park;DIP;TRUE;274;2950;12,54;18;45;11;13;04.00;05.05
2026-04;Dubai Investment Park;DIP;TRUE;257;2762;11,79;17;46;21;117;04.00;05.05
2020-01;Green Community;DIP;TRUE;210;2265;9,54;14;173;43;14;01.05;03.00
2020-02;Green Community;DIP;TRUE;213;2289;9,67;14;33;32;59;01.05;03.00
2020-03;Green Community;DIP;TRUE;210;2265;9,63;14;173;57;91;01.05;03.00
2020-04;Green Community;DIP;TRUE;215;2312;9,63;14;127;54;55;00.04;01.09
2020-05;Green Community;DIP;TRUE;211;2271;9,67;14;161;44;21;00.04;01.09
2020-06;Green Community;DIP;TRUE;212;2285;9,71;14;164;25;103;00.04;01.09
2020-07;Green Community;DIP;TRUE;205;2205;9,54;13;90;11;88;00.04;01.09
2020-08;Green Community;DIP;TRUE;206;2215;9,08;13;145;68;43;00.04;01.09
2020-09;Green Community;DIP;TRUE;201;2158;9,08;13;18;47;43;00.04;01.09
2020-10;Green Community;DIP;TRUE;204;2197;9,79;13;129;42;77;00.04;01.09
2020-11;Green Community;DIP;TRUE;209;2252;9,75;14;90;41;99;00.04;01.09
2020-12;Green Community;DIP;TRUE;218;2347;9,92;14;93;6;62;00.04;01.09
2021-01;Green Community;DIP;TRUE;216;2324;9,88;14;142;69;59;00.04;01.09
2021-02;Green Community;DIP;TRUE;219;2356;9,79;14;140;61;77;00.04;01.09
2021-03;Green Community;DIP;TRUE;225;2423;10,29;15;80;44;108;00.04;01.09
2021-04;Green Community;DIP;TRUE;226;2438;10,54;15;69;62;15;00.04;01.09
2021-05;Green Community;DIP;TRUE;229;2470;10,17;15;147;55;77;00.04;01.09
2021-06;Green Community;DIP;TRUE;238;2561;10,79;15;58;50;70;00.04;01.09
2021-07;Green Community;DIP;TRUE;232;2492;10,71;15;67;18;25;00.04;01.09
2021-08;Green Community;DIP;TRUE;227;2445;10,75;15;22;68;54;00.04;01.09
2021-09;Green Community;DIP;TRUE;240;2588;11,29;16;144;17;68;00.04;01.09
2021-10;Green Community;DIP;TRUE;252;2711;12,17;16;95;44;82;00.04;01.09
2021-11;Green Community;DIP;TRUE;241;2593;10,88;16;142;17;107;00.04;01.09
2021-12;Green Community;DIP;TRUE;262;2821;12,42;17;133;5;94;00.04;01.09
2022-01;Green Community;DIP;TRUE;256;2754;11,67;17;146;35;24;00.04;01.09
2022-02;Green Community;DIP;TRUE;269;2896;12,63;17;144;77;74;00.04;01.09
2022-03;Green Community;DIP;TRUE;273;2944;12,33;18;162;50;116;00.04;01.09
2022-04;Green Community;DIP;TRUE;298;3204;13,67;19;117;79;105;01.04;02.09
2022-05;Green Community;DIP;TRUE;290;3123;13,88;19;108;53;46;01.04;02.09
2022-06;Green Community;DIP;TRUE;299;3219;13,63;19;56;74;111;01.04;02.09
2022-07;Green Community;DIP;TRUE;293;3149;13,33;19;169;45;116;01.04;02.09
2022-08;Green Community;DIP;TRUE;297;3200;14,04;19;63;56;70;01.04;02.09
2022-09;Green Community;DIP;TRUE;303;3264;14,33;20;25;46;81;01.04;02.09
2022-10;Green Community;DIP;TRUE;310;3338;14,17;20;113;21;86;04.04;05.09
2022-11;Green Community;DIP;TRUE;322;3470;14,54;21;90;64;103;04.04;05.09
2022-12;Green Community;DIP;TRUE;330;3552;14,63;21;94;49;81;04.04;05.09
2023-01;Green Community;DIP;TRUE;322;3465;14,50;21;25;60;58;04.04;05.09
2023-02;Green Community;DIP;TRUE;330;3556;14,92;21;153;52;27;04.04;05.09
2023-03;Green Community;DIP;TRUE;345;3718;15,96;22;82;57;26;04.04;05.09
2023-04;Green Community;DIP;TRUE;360;3879;16,79;23;96;51;57;04.04;05.09
2023-05;Green Community;DIP;TRUE;358;3855;16,08;23;108;30;43;04.04;05.09
2023-06;Green Community;DIP;TRUE;365;3931;16,50;24;111;66;107;04.04;05.09
2023-07;Green Community;DIP;TRUE;358;3856;17,21;23;78;75;108;05.04;06.09
2023-08;Green Community;DIP;TRUE;372;4007;16,17;24;42;8;70;05.04;06.09
2023-09;Green Community;DIP;TRUE;395;4252;18,00;26;101;36;109;05.04;06.09
2023-10;Green Community;DIP;TRUE;406;4374;18,04;26;83;30;55;05.04;06.09
2023-11;Green Community;DIP;TRUE;385;4148;18,00;25;147;45;35;05.04;06.09
2023-12;Green Community;DIP;TRUE;382;4108;17,63;25;61;22;66;05.04;06.09
2024-01;Green Community;DIP;TRUE;370;3988;17,04;24;17;61;52;05.04;06.09
2024-02;Green Community;DIP;TRUE;395;4247;18,75;26;143;72;11;05.04;06.09
2024-03;Green Community;DIP;TRUE;383;4118;17,33;25;144;72;119;05.04;06.09
2024-04;Green Community;DIP;TRUE;376;4043;16,83;24;115;24;55;05.04;06.09
2024-05;Green Community;DIP;TRUE;385;4140;18,08;25;78;42;99;05.04;06.09
2024-06;Green Community;DIP;TRUE;395;4256;18,67;26;90;49;46;05.04;06.09
2024-07;Green Community;DIP;TRUE;380;4089;18,42;25;98;59;52;0,211805556;06.15
2024-08;Green Community;DIP;TRUE;376;4047;17,08;24;99;20;23;0,211805556;06.15
2024-09;Green Community;DIP;TRUE;391;4212;17,54;25;107;43;43;0,211805556;06.15
2024-10;Green Community;DIP;TRUE;382;4115;17,13;25;170;58;33;0,211805556;06.15
2024-11;Green Community;DIP;TRUE;363;3904;16,96;24;26;29;22;0,211805556;06.15
2024-12;Green Community;DIP;TRUE;385;4145;17,75;25;54;51;12;0,211805556;06.15
2025-01;Green Community;DIP;TRUE;373;4017;17,42;24;95;64;101;0,211805556;06.15
2025-02;Green Community;DIP;TRUE;371;3990;17,29;24;71;57;79;0,211805556;06.15
2025-03;Green Community;DIP;TRUE;374;4027;17,08;24;61;70;107;0,211805556;06.15
2025-04;Green Community;DIP;TRUE;392;4215;17,67;25;59;70;36;0,211805556;06.15
2025-05;Green Community;DIP;TRUE;376;4050;17,00;24;36;28;36;0,211805556;06.15
2025-06;Green Community;DIP;TRUE;359;3867;16,25;23;49;66;15;0,211805556;06.15
2025-07;Green Community;DIP;TRUE;376;4047;17,29;24;66;49;31;04.00;05.05
2025-08;Green Community;DIP;TRUE;352;3793;15,88;23;28;68;61;04.00;05.05
2025-09;Green Community;DIP;TRUE;400;4304;18,38;26;143;11;29;04.00;05.05
2025-10;Green Community;DIP;TRUE;381;4096;16,88;25;120;52;85;04.00;05.05
2025-11;Green Community;DIP;TRUE;378;4071;17,46;25;127;79;66;04.00;05.05
2025-12;Green Community;DIP;TRUE;373;4013;16,42;24;72;35;93;04.00;05.05
2026-01;Green Community;DIP;TRUE;369;3972;15,58;24;149;46;108;04.00;05.05
2026-02;Green Community;DIP;TRUE;372;3999;16,04;24;112;52;73;04.00;05.05
2026-03;Green Community;DIP;TRUE;376;4050;17,83;24;150;69;47;04.00;05.05
2026-04;Green Community;DIP;TRUE;393;4226;18,08;26;113;47;80;04.00;05.05
2020-01;World Islands;World Islands;TRUE;683;7349;31,58;44;85;39;33;01.05;03.00
2020-02;World Islands;World Islands;TRUE;699;7525;31,54;45;70;57;62;01.05;03.00
2020-03;World Islands;World Islands;TRUE;686;7384;33,63;45;78;28;37;01.05;03.00
2020-04;World Islands;World Islands;TRUE;719;7736;33,75;47;27;64;75;00.04;01.09
2020-05;World Islands;World Islands;TRUE;720;7749;33,83;47;174;72;72;00.04;01.09
2020-06;World Islands;World Islands;TRUE;666;7169;29,88;43;108;68;110;00.04;01.09
2020-07;World Islands;World Islands;TRUE;687;7392;31,46;45;65;16;20;00.04;01.09
2020-08;World Islands;World Islands;TRUE;666;7165;31,54;43;126;74;50;00.04;01.09
2020-09;World Islands;World Islands;TRUE;679;7305;30,54;44;43;30;47;00.04;01.09
2020-10;World Islands;World Islands;TRUE;667;7175;33,13;43;111;40;50;00.04;01.09
2020-11;World Islands;World Islands;TRUE;653;7034;30,29;42;33;22;28;00.04;01.09
2020-12;World Islands;World Islands;TRUE;656;7058;29,75;43;72;10;43;00.04;01.09
2021-01;World Islands;World Islands;TRUE;674;7253;31,58;44;62;7;43;00.04;01.09
2021-02;World Islands;World Islands;TRUE;700;7532;31,67;45;75;50;109;00.04;01.09
2021-03;World Islands;World Islands;TRUE;741;7973;34,17;48;96;33;19;00.04;01.09
2021-04;World Islands;World Islands;TRUE;756;8137;35,17;49;20;13;91;00.04;01.09
2021-05;World Islands;World Islands;TRUE;735;7911;32,42;48;66;10;24;00.04;01.09
2021-06;World Islands;World Islands;TRUE;786;8460;35,58;51;15;48;49;00.04;01.09
2021-07;World Islands;World Islands;TRUE;783;8423;35,17;51;80;34;61;00.04;01.09
2021-08;World Islands;World Islands;TRUE;748;8050;35,50;49;90;65;69;00.04;01.09
2021-09;World Islands;World Islands;TRUE;778;8376;36,17;51;52;36;15;00.04;01.09
2021-10;World Islands;World Islands;TRUE;782;8413;35,75;51;109;47;49;00.04;01.09
2021-11;World Islands;World Islands;TRUE;801;8625;38,29;52;41;78;39;00.04;01.09
2021-12;World Islands;World Islands;TRUE;871;9378;39,17;57;130;74;16;00.04;01.09
2022-01;World Islands;World Islands;TRUE;871;9374;40,04;57;158;66;98;00.04;01.09
2022-02;World Islands;World Islands;TRUE;885;9522;42,88;58;142;12;116;00.04;01.09
2022-03;World Islands;World Islands;TRUE;880;9474;41,79;57;64;42;100;00.04;01.09
2022-04;World Islands;World Islands;TRUE;910;9797;43,13;59;49;37;113;01.04;02.09
2022-05;World Islands;World Islands;TRUE;926;9963;41,42;60;171;40;108;01.04;02.09
2022-06;World Islands;World Islands;TRUE;966;10402;44,17;63;145;23;48;01.04;02.09
2022-07;World Islands;World Islands;TRUE;997;10736;44,21;65;151;5;86;01.04;02.09
2022-08;World Islands;World Islands;TRUE;1050;11299;46,83;68;166;38;75;01.04;02.09
2022-09;World Islands;World Islands;TRUE;1041;11206;47,33;68;69;35;36;01.04;02.09
2022-10;World Islands;World Islands;TRUE;1045;11245;48,00;68;139;43;101;04.04;05.09
2022-11;World Islands;World Islands;TRUE;1049;11296;48,38;68;111;27;25;04.04;05.09
2022-12;World Islands;World Islands;TRUE;1089;11722;48,63;71;124;37;70;04.04;05.09
2023-01;World Islands;World Islands;TRUE;1073;11549;48,04;70;111;5;74;04.04;05.09
2023-02;World Islands;World Islands;TRUE;1096;11802;51,21;71;138;48;97;04.04;05.09
2023-03;World Islands;World Islands;TRUE;1130;12166;49,25;73;178;7;51;04.04;05.09
2023-04;World Islands;World Islands;TRUE;1132;12185;51,92;74;139;44;116;04.04;05.09
2023-05;World Islands;World Islands;TRUE;1156;12440;53,67;75;27;71;48;04.04;05.09
2023-06;World Islands;World Islands;TRUE;1159;12477;53,46;75;24;30;52;04.04;05.09
2023-07;World Islands;World Islands;TRUE;1170;12592;54,63;76;89;12;39;05.04;06.09
2023-08;World Islands;World Islands;TRUE;1264;13608;59,71;82;73;9;86;05.04;06.09
2023-09;World Islands;World Islands;TRUE;1241;13360;56,33;81;93;66;92;05.04;06.09
2023-10;World Islands;World Islands;TRUE;1233;13271;55,13;80;66;76;117;05.04;06.09
2023-11;World Islands;World Islands;TRUE;1284;13825;58,67;83;54;64;89;05.04;06.09
2023-12;World Islands;World Islands;TRUE;1257;13530;57,92;82;47;58;90;05.04;06.09
